timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,group_id,campaign_id,actual_priority,predicted_priority,confidence_score,prediction_correct,match_status,alerts_in_group,group_priority
2024-02-01 21:47:00,ALT_688251,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.11.75,10.0.5.190,29264,59366,BLE,1209,1017,16.95,8,180,1229553,406580,19.33,21,3,False,False,firmware_exploit,45,0.726266,0.907021,0.537719,GRP_19931,CAMP_021,LOW,LOW,1.0,1,CORRECT,1,LOW
2024-01-24 05:15:47,ALT_413413,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.21.162,10.0.1.144,40526,8883,MQTT,1606,797,13.28,19,192,1279982,633547,12.33,5,2,True,False,buffer_overflow,33,0.836737,0.919494,0.427517,GRP_35672,CAMP_030,MEDIUM,MEDIUM,0.914808,1,CORRECT,1,MEDIUM
2024-01-15 09:27:30,ALT_119046,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.43.109,10.0.3.179,39545,1883,MQTT,981,1064,17.73,22,12,1043784,387770,26.75,9,0,False,False,replay_attack,28,0.77813,0.58668,0.258357,GRP_13934,CAMP_041,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-29 15:11:34,ALT_148667,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.35.113,10.0.8.211,64725,1883,MQTT,638,334,5.57,28,124,213092,110368,8.43,15,0,False,False,firmware_exploit,45,0.650247,0.663045,0.373134,GRP_19699,CAMP_038,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-03 09:39:41,ALT_554689,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.9.213,10.0.8.75,37490,80,WiFi,1126,1751,29.18,14,192,1971626,633638,31.49,9,5,False,True,buffer_overflow,45,0.656054,0.678133,0.484489,GRP_31882,CAMP_035,MEDIUM,MEDIUM,0.931261,1,CORRECT,1,MEDIUM
2024-02-09 18:03:00,ALT_622558,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.20.83,10.0.8.50,17934,8080,WiFi,592,139,2.32,5,87,82288,39374,14.21,18,4,False,False,mqtt_injection,35,0.777794,0.540701,0.317668,GRP_28000,CAMP_025,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-06 22:58:19,ALT_247578,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.26.47,10.0.4.157,21108,80,HTTP,1300,1526,25.43,4,100,1983800,623353,45.05,22,1,False,False,mitm_ssl_strip,39,0.690465,0.717185,0.15388,GRP_30102,CAMP_009,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-18 18:42:56,ALT_104284,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.8.191,10.0.1.103,21602,80,WiFi,528,819,13.65,43,136,432432,239602,40.84,18,3,False,False,ble_spoofing,35,0.96429,0.933763,0.383187,GRP_38271,CAMP_001,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-04 10:22:23,ALT_252160,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.35.4,10.0.10.200,14094,59564,BLE,1144,739,12.32,25,137,845416,525987,47.73,10,6,False,True,replay_attack,28,0.723423,0.694746,0.399134,GRP_16849,CAMP_002,LOW,LOW,0.953075,1,CORRECT,1,LOW
2024-01-17 10:21:23,ALT_717632,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.32.128,10.0.7.153,47289,8883,MQTT,662,957,15.95,25,73,633534,413563,57.69,10,2,False,False,ble_spoofing,30,0.906593,0.806599,0.564442,GRP_16068,CAMP_024,INFO,INFO,0.995692,1,CORRECT,1,INFO
2024-01-29 13:39:16,ALT_317105,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.14.9,10.0.5.2,48063,1883,MQTT,1844,1742,29.03,31,129,3212248,1125117,23.98,13,0,False,False,ddos,45,0.952985,0.614014,0.429517,GRP_32911,CAMP_017,LOW,LOW,0.959058,1,CORRECT,1,LOW
2024-02-10 14:42:01,ALT_837184,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.43.145,10.0.8.16,49792,80,HTTP,1835,1415,23.58,29,183,2596525,950681,17.38,14,5,False,True,mitm_ssl_strip,38,0.891558,0.552133,0.247015,GRP_17536,CAMP_009,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-13 00:57:55,ALT_203312,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.45.178,10.0.4.117,21400,80,HTTP,1820,266,4.43,3,183,484120,296614,50.62,0,1,True,False,wifi_deauth,31,0.94501,0.738507,0.319903,GRP_36325,CAMP_006,MEDIUM,MEDIUM,0.954437,1,CORRECT,1,MEDIUM
2024-01-22 23:39:55,ALT_568761,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.17.82,10.0.1.157,56382,8883,MQTT,1156,1562,26.03,19,83,1805672,582954,16.95,23,0,True,False,ddos,40,0.700725,0.540068,0.441111,GRP_9301,CAMP_022,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-12 21:23:16,ALT_433379,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.18.33,10.0.7.205,58172,443,HTTPS,1488,362,6.03,31,115,538656,376337,3.05,21,0,False,False,replay_attack,37,0.726123,0.732371,0.482341,GRP_34637,CAMP_003,LOW,LOW,0.985,1,CORRECT,1,LOW
2024-02-14 04:43:12,ALT_911203,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.12.26,10.0.1.146,58208,62899,BLE,1037,1829,30.48,12,123,1896673,953633,33.84,4,2,True,False,mqtt_injection,35,0.789766,0.891184,0.170999,GRP_12310,CAMP_048,LOW,LOW,0.665044,1,CORRECT,1,LOW
2024-01-26 17:36:19,ALT_908384,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.39.216,10.0.9.245,30751,80,HTTP,1350,715,11.92,40,145,965250,393444,13.16,17,4,False,False,wifi_deauth,29,0.61343,0.610776,0.296822,GRP_37979,CAMP_008,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-21 03:44:24,ALT_406494,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.24.171,10.0.7.252,64263,1883,MQTT,897,121,2.02,50,194,108537,73767,54.21,3,6,True,True,ble_spoofing,30,0.841979,0.524857,0.33146,GRP_16275,CAMP_029,LOW,LOW,0.976176,1,CORRECT,1,LOW
2024-02-12 09:00:21,ALT_576723,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.28.24,10.0.10.151,58147,1883,MQTT,716,192,3.2,39,11,137472,89546,28.37,9,0,False,False,wifi_deauth,25,0.851204,0.502566,0.316569,GRP_5049,CAMP_034,HIGH,HIGH,0.930509,1,CORRECT,1,HIGH
2024-01-26 05:03:34,ALT_466664,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.40.117,10.0.7.160,41354,80,HTTP,1202,1225,20.42,17,13,1472450,815186,51.0,5,4,True,False,ddos,40,0.955066,0.776404,0.234953,GRP_30933,CAMP_011,LOW,LOW,0.721198,1,CORRECT,1,LOW
2024-02-11 09:53:24,ALT_226114,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.50.54,10.0.2.81,60834,1883,MQTT,1417,1838,30.63,25,180,2604446,1082836,20.42,9,6,False,True,ddos,43,0.795809,0.859213,0.484206,GRP_39047,CAMP_022,CRITICAL,CRITICAL,0.928,1,CORRECT,1,CRITICAL
2024-02-03 02:01:53,ALT_867090,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.31.78,10.0.7.167,10249,80,HTTP,1018,1415,23.58,17,122,1440470,588139,5.69,2,5,True,True,ddos,40,0.853123,0.531413,0.328977,GRP_1745,CAMP_011,INFO,INFO,0.985285,1,CORRECT,1,INFO
2024-01-29 09:25:09,ALT_405882,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.48.87,10.0.6.40,50235,1883,MQTT,1873,306,5.1,29,38,573138,243013,26.57,9,0,False,False,ble_spoofing,30,0.6145,0.599946,0.253742,GRP_1511,CAMP_001,INFO,INFO,0.99625,1,CORRECT,1,INFO
2024-01-28 08:52:21,ALT_821838,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.25.81,10.0.2.113,64797,80,HTTP,1654,609,10.15,6,108,1007286,531230,25.19,8,6,False,True,wifi_deauth,25,0.786295,0.715619,0.539816,GRP_11697,CAMP_010,LOW,LOW,1.0,1,CORRECT,1,LOW
2024-02-05 20:05:13,ALT_180094,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.47.31,10.0.2.195,31246,57472,BLE,1023,1309,21.82,14,32,1339107,537786,45.68,20,0,False,False,buffer_overflow,42,0.788134,0.586312,0.569287,GRP_24608,CAMP_020,LOW,LOW,0.952912,1,CORRECT,1,LOW
2024-02-14 18:59:06,ALT_601652,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.28.119,10.0.5.80,49834,1883,MQTT,1511,1562,26.03,11,39,2360182,809885,10.89,18,2,False,False,wifi_deauth,25,0.701187,0.927342,0.493701,GRP_16701,CAMP_013,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-07 06:54:40,ALT_218606,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.11.76,10.0.4.26,45969,80,HTTP,1242,423,7.05,40,67,525366,205493,42.72,6,2,False,False,wifi_deauth,26,0.80991,0.612118,0.586503,GRP_33501,CAMP_034,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-21 22:00:57,ALT_303936,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.38.111,10.0.7.196,63803,1883,MQTT,1446,244,4.07,41,26,352824,189463,35.52,22,6,False,True,replay_attack,28,0.982798,0.756562,0.153882,GRP_10464,CAMP_015,MEDIUM,MEDIUM,0.987009,1,CORRECT,1,MEDIUM
2024-01-22 15:16:21,ALT_958345,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.29.235,10.0.1.161,53594,8080,WiFi,742,106,1.77,35,109,78652,39322,8.0,15,0,False,False,buffer_overflow,42,0.955699,0.501947,0.179671,GRP_11089,CAMP_036,CRITICAL,CRITICAL,0.940202,1,CORRECT,1,CRITICAL
2024-02-06 16:08:34,ALT_177063,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.10.113,10.0.2.164,9638,443,HTTPS,1240,477,7.95,37,197,591480,337881,18.66,16,1,False,False,ble_spoofing,20,0.606454,0.854834,0.592457,GRP_37014,CAMP_031,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-15 13:59:33,ALT_498434,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.30.133,10.0.1.38,64446,1883,MQTT,1789,835,13.92,42,186,1493815,459067,6.67,13,0,False,False,replay_attack,28,0.83028,0.612747,0.31082,GRP_5775,CAMP_041,INFO,INFO,0.98391,1,CORRECT,1,INFO
2024-02-10 17:27:43,ALT_123779,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.30.237,10.0.8.57,28039,1883,MQTT,945,894,14.9,48,166,844830,293089,47.31,17,5,False,True,firmware_exploit,45,0.782041,0.844215,0.518593,GRP_39094,CAMP_044,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-22 17:17:00,ALT_677146,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.21.14,10.0.8.122,5556,443,WiFi,637,1078,17.97,26,145,686686,390825,5.34,17,0,False,False,wifi_deauth,32,0.91513,0.846318,0.489269,GRP_35374,CAMP_043,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-15 18:49:12,ALT_769614,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.30.169,10.0.1.45,21953,8883,MQTT,1251,1892,31.53,11,106,2366892,1488116,33.53,18,0,False,False,mqtt_injection,33,0.927589,0.703766,0.497542,GRP_31058,CAMP_048,LOW,LOW,0.99375,1,CORRECT,1,LOW
2024-01-19 07:27:19,ALT_880919,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.13.27,10.0.3.90,6116,80,HTTP,1596,1277,21.28,10,183,2038092,1110072,38.71,7,4,False,False,mitm_ssl_strip,38,0.865856,0.947597,0.268153,GRP_20202,CAMP_009,LOW,LOW,0.940707,1,CORRECT,1,LOW
2024-01-19 05:17:54,ALT_307749,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.1.224,10.0.9.248,24800,8883,MQTT,1946,514,8.57,16,140,1000244,547142,25.74,5,4,True,False,replay_attack,28,0.850893,0.890331,0.509971,GRP_24926,CAMP_002,MEDIUM,MEDIUM,0.998,1,CORRECT,1,MEDIUM
2024-02-11 21:21:10,ALT_956419,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.30.195,10.0.1.232,10349,1883,MQTT,849,363,6.05,49,57,308187,107213,55.57,21,6,False,True,mitm_ssl_strip,38,0.984459,0.884914,0.351691,GRP_25281,CAMP_042,MEDIUM,MEDIUM,0.973073,1,CORRECT,1,MEDIUM
2024-01-29 06:52:47,ALT_496170,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.16.35,10.0.4.147,43233,80,HTTP,1913,531,8.85,46,30,1015803,413923,56.78,6,0,False,False,firmware_exploit,45,0.925344,0.80152,0.466095,GRP_9167,CAMP_038,INFO,INFO,0.994286,1,CORRECT,1,INFO
2024-01-19 11:33:10,ALT_285927,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.9.186,10.0.6.79,62685,443,HTTPS,1678,1681,28.02,9,160,2820718,996369,2.4,11,4,False,False,ble_spoofing,24,0.721569,0.794316,0.420226,GRP_32366,CAMP_031,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-03 21:59:47,ALT_436336,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.25.70,10.0.4.118,21557,1883,MQTT,561,113,1.88,43,33,63393,44216,26.55,21,5,False,True,ddos,45,0.61986,0.724703,0.411957,GRP_30227,CAMP_007,INFO,INFO,0.984545,1,CORRECT,1,INFO
2024-02-06 09:18:58,ALT_671441,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.22.161,10.0.8.40,30238,80,HTTP,1587,1718,28.63,16,50,2726466,1777261,9.92,9,1,False,False,buffer_overflow,42,0.963506,0.748143,0.422228,GRP_29038,CAMP_027,LOW,LOW,1.0,1,CORRECT,1,LOW
2024-01-21 12:41:26,ALT_181927,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.3.227,10.0.8.52,61862,443,WiFi,508,109,1.82,47,142,55372,21748,1.6,12,6,False,True,firmware_exploit,45,0.883297,0.899889,0.555798,GRP_12618,CAMP_033,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-11 09:19:56,ALT_360774,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.42.99,10.0.2.185,2855,1883,MQTT,1643,1999,33.32,27,108,3284357,2026295,43.77,9,6,False,True,replay_attack,28,0.799199,0.898562,0.402719,GRP_10270,CAMP_014,CRITICAL,CRITICAL,0.984222,1,CORRECT,1,CRITICAL
2024-01-26 10:47:22,ALT_269480,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.32.249,10.0.9.139,6687,443,WiFi,1691,335,5.58,15,195,566485,226841,55.96,10,4,False,False,wifi_deauth,19,0.707683,0.798211,0.262328,GRP_39983,CAMP_006,LOW,LOW,0.979318,1,CORRECT,1,LOW
2024-02-03 11:59:57,ALT_969243,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.28.58,10.0.1.198,29111,8883,MQTT,790,795,13.25,3,121,628050,433876,38.51,11,5,False,True,firmware_exploit,45,0.948272,0.892622,0.413904,GRP_18582,CAMP_046,MEDIUM,MEDIUM,0.910881,1,CORRECT,1,MEDIUM
2024-02-06 20:31:23,ALT_760339,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.27.193,10.0.3.128,61298,8883,MQTT,1628,156,2.6,40,153,253968,163539,4.92,20,1,False,False,ble_spoofing,30,0.623045,0.552218,0.357917,GRP_10294,CAMP_004,INFO,INFO,0.989304,1,CORRECT,1,INFO
2024-01-26 20:59:31,ALT_789465,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.46.92,10.0.3.120,30278,443,WiFi,1653,1045,17.42,30,178,1727385,818754,54.47,20,4,False,False,wifi_deauth,25,0.638013,0.801935,0.225737,GRP_26466,CAMP_008,INFO,INFO,0.960721,1,CORRECT,1,INFO
2024-01-15 00:37:53,ALT_227494,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.11.183,10.0.2.214,26545,8883,MQTT,1888,392,6.53,32,98,740096,248111,52.03,0,0,True,False,ddos,32,0.913202,0.522081,0.404099,GRP_38875,CAMP_022,INFO,INFO,0.995393,1,CORRECT,1,INFO
2024-02-11 13:36:40,ALT_914338,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.36.5,10.0.7.140,34606,51535,BLE,549,1514,25.23,12,125,831186,389263,18.38,13,6,False,True,ble_spoofing,30,0.877494,0.676842,0.325984,GRP_1935,CAMP_029,MEDIUM,MEDIUM,0.868822,1,CORRECT,1,MEDIUM
2024-01-15 20:13:20,ALT_848313,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.32.67,10.0.4.226,12030,80,HTTP,1534,1995,33.25,38,128,3060330,1769334,3.85,20,0,False,False,firmware_exploit,45,0.961057,0.600878,0.579635,GRP_33783,CAMP_033,LOW,LOW,0.958459,1,CORRECT,1,LOW
2024-02-07 01:48:53,ALT_960856,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.35.188,10.0.7.151,63652,8883,MQTT,1510,1441,24.02,3,63,2175910,729262,39.16,1,2,True,False,mitm_ssl_strip,43,0.743641,0.82309,0.37566,GRP_33423,CAMP_042,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-01 09:21:10,ALT_405342,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.35.9,10.0.8.170,2805,80,HTTP,1794,1385,23.08,33,182,2484690,801220,4.95,9,3,False,False,ddos,35,0.770491,0.551656,0.580032,GRP_30064,CAMP_011,LOW,LOW,0.963924,1,CORRECT,1,LOW
2024-02-06 01:24:15,ALT_165573,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.6.61,10.0.6.72,45841,56837,BLE,1176,1590,26.5,21,70,1869840,946592,54.33,1,1,True,False,replay_attack,24,0.842234,0.503161,0.295031,GRP_35953,CAMP_002,INFO,INFO,0.981568,1,CORRECT,1,INFO
2024-01-21 05:35:23,ALT_305202,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.27.7,10.0.7.74,55518,80,WiFi,1687,209,3.48,47,51,352583,141043,33.77,5,6,True,True,firmware_exploit,41,0.749383,0.758718,0.43806,GRP_32421,CAMP_038,LOW,LOW,0.920659,1,CORRECT,1,LOW
2024-02-02 09:17:12,ALT_235644,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.9.165,10.0.2.254,19711,59798,BLE,1316,311,5.18,38,139,409276,234516,57.2,9,4,False,False,ddos,36,0.647988,0.54996,0.545252,GRP_32790,CAMP_017,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-14 10:33:47,ALT_627034,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.33.217,10.0.2.205,34134,80,WiFi,719,1894,31.57,8,81,1361786,899978,2.83,10,2,False,False,ble_spoofing,30,0.860556,0.809723,0.541014,GRP_6198,CAMP_032,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-21 14:21:08,ALT_843465,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.7.232,10.0.3.13,12310,1883,MQTT,804,700,11.67,47,112,562800,270939,49.91,14,6,False,True,replay_attack,28,0.676872,0.642295,0.578425,GRP_24515,CAMP_015,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-25 01:42:31,ALT_916878,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.15.13,10.0.1.52,3062,55921,BLE,880,942,15.7,22,113,828960,428613,17.32,1,3,True,False,ddos,32,0.970763,0.86153,0.375788,GRP_36344,CAMP_047,HIGH,HIGH,0.857748,1,CORRECT,1,HIGH
2024-01-16 17:00:46,ALT_696693,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.13.196,10.0.2.63,65219,64192,BLE,791,1734,28.9,22,180,1371594,427188,51.76,17,1,False,False,ble_spoofing,30,0.703324,0.773791,0.18717,GRP_24775,CAMP_024,LOW,LOW,0.926876,1,CORRECT,1,LOW
2024-01-30 15:55:06,ALT_303197,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.25.213,10.0.9.185,14347,443,HTTPS,1317,886,14.77,7,123,1166862,546013,20.27,15,1,False,False,wifi_deauth,25,0.985364,0.730644,0.513484,GRP_1754,CAMP_043,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-20 07:00:05,ALT_720690,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.14.144,10.0.10.106,62303,80,HTTP,1141,790,13.17,11,31,901390,377350,45.12,7,5,False,True,replay_attack,28,0.857571,0.793673,0.473347,GRP_21258,CAMP_014,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-02-05 00:51:11,ALT_141429,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.10.111,10.0.2.48,20574,443,WiFi,1506,1820,30.33,17,102,2740920,1386185,42.92,0,0,True,False,mqtt_injection,35,0.973956,0.946938,0.551897,GRP_6737,CAMP_048,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-28 21:34:15,ALT_235849,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.22.85,10.0.8.122,33158,1883,MQTT,774,322,5.37,34,168,249228,150392,45.64,21,6,False,True,ble_spoofing,30,0.783293,0.898457,0.520629,GRP_2062,CAMP_004,INFO,INFO,1.0,1,CORRECT,1,INFO
2024-01-30 18:20:38,ALT_226044,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.18.95,10.0.2.63,38730,8080,WiFi,709,433,7.22,37,145,306997,129182,1.83,18,1,False,False,ble_spoofing,32,0.884843,0.938916,0.46333,GRP_31684,CAMP_031,CRITICAL,CRITICAL,0.961232,1,CORRECT,1,CRITICAL
2024-01-15 23:13:13,ALT_750904,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.14.75,10.0.7.64,58631,61671,BLE,1928,1549,25.82,40,175,2986472,1683107,51.35,23,0,True,False,mqtt_injection,37,0.862011,0.65635,0.270392,GRP_36837,CAMP_048,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-01-24 05:59:21,ALT_776645,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.32.108,10.0.7.222,1557,58803,BLE,1192,1424,23.73,14,192,1697408,1108990,17.15,5,2,True,False,buffer_overflow,42,0.965977,0.897429,0.556014,GRP_11833,CAMP_005,INFO,INFO,0.994258,1,CORRECT,1,INFO
2024-02-01 22:02:52,ALT_581498,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.47.211,10.0.9.169,37186,80,HTTP,1701,124,2.07,37,28,210924,91156,12.41,22,3,False,False,mqtt_injection,35,0.800479,0.542188,0.422977,GRP_9464,CAMP_016,CRITICAL,CRITICAL,0.993333,1,CORRECT,1,CRITICAL
2024-02-12 17:21:37,ALT_901394,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.5.153,10.0.7.85,33992,8080,WiFi,1140,1383,23.05,3,72,1576620,832028,25.71,17,0,False,False,buffer_overflow,36,0.662284,0.842597,0.383803,GRP_32472,CAMP_027,LOW,LOW,1.0,1,CORRECT,1,LOW
2024-02-02 20:25:45,ALT_294621,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.1.17,10.0.8.23,23831,80,HTTP,1560,366,6.1,18,157,570960,270442,50.65,20,4,False,False,wifi_deauth,25,0.6014,0.738628,0.413212,GRP_17244,CAMP_008,CRITICAL,CRITICAL,0.985933,1,CORRECT,1,CRITICAL
2024-01-28 01:37:34,ALT_468269,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.17.79,10.0.8.125,5857,80,HTTP,877,378,6.3,3,140,331506,161902,3.31,1,6,True,True,mqtt_injection,35,0.629243,0.890063,0.304638,GRP_22723,CAMP_045,MEDIUM,MEDIUM,0.936684,1,CORRECT,1,MEDIUM
2024-01-24 07:01:58,ALT_176534,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.10.26,10.0.1.80,61876,1883,MQTT,1992,218,3.63,40,177,434256,152433,8.02,7,2,False,False,replay_attack,28,0.937908,0.654737,0.342265,GRP_3060,CAMP_041,INFO,INFO,0.995,1,CORRECT,1,INFO
2024-02-11 09:17:51,ALT_428574,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.44.215,10.0.1.164,23555,443,WiFi,1887,1068,17.8,41,45,2015316,1009815,21.36,9,6,False,True,buffer_overflow,42,0.984672,0.609456,0.585466,GRP_4451,CAMP_027,CRITICAL,CRITICAL,0.973007,1,CORRECT,1,CRITICAL
2024-01-17 01:04:55,ALT_761009,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.15.100,10.0.1.153,21359,56692,BLE,1536,1816,30.27,16,124,2789376,902040,24.65,1,2,True,False,wifi_deauth,19,0.904201,0.768129,0.569487,GRP_37419,CAMP_006,LOW,LOW,0.914612,1,CORRECT,1,LOW
2024-01-21 10:43:59,ALT_879057,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.46.223,10.0.7.1,26337,1883,MQTT,728,1124,18.73,6,158,818272,504223,32.74,10,6,False,True,buffer_overflow,42,0.77145,0.827066,0.363306,GRP_7174,CAMP_030,MEDIUM,MEDIUM,1.0,1,CORRECT,1,MEDIUM
2024-02-08 17:30:01,ALT_962105,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.3.207,10.0.9.179,16339,8883,MQTT,1211,1748,29.13,35,150,2116828,967092,49.73,17,3,False,False,ddos,40,0.637823,0.77528,0.539735,GRP_16710,CAMP_022,INFO,INFO,1.0,1,CORRECT,1,INFO
