heart_rate,spo2,sys_bp,network_latency,packet_size,anomaly_score,threat_type,ACTION_LABEL
93,96,132,5,814,0.20603965706020655,Normal_Vitals,NO_ACTION
47,95,118,92,411,0.4792177745334624,Irregular_Heartbeat,MONITOR
165,94,137,1026,13751,0.8569100354877814,Ransomware_Pattern,ISOLATE
67,99,111,11,323,0.20375852914984016,Normal_Vitals,NO_ACTION
42,95,119,85,577,0.4459085457491823,Irregular_Heartbeat,MONITOR
0,0,112,30,579,0.18203504603165627,False_Positive_Glitch,ROLLBACK
147,98,96,303,77510,0.9507966455170457,Ransomware_Pattern,ISOLATE
89,95,143,17,826,0.06439425470698383,Normal_Vitals,NO_ACTION
43,92,146,94,488,0.38304322192973933,Irregular_Heartbeat,MONITOR
172,90,136,462,50256,0.9591516323972263,Ransomware_Pattern,ISOLATE
64,99,118,9,362,0.1546179681531582,Normal_Vitals,MONITOR
117,94,139,59,453,0.4679710608844491,Irregular_Heartbeat,MONITOR
53,95,105,73,959,0.487293094756146,Irregular_Heartbeat,MONITOR
140,94,111,1801,80775,0.8607937649666346,Ransomware_Pattern,ISOLATE
154,92,145,1373,38374,0.9279823914515285,Ransomware_Pattern,ISOLATE
80,97,101,26,340,0.15344049813399455,Normal_Vitals,NO_ACTION
60,99,133,15,723,0.2083325577636641,Normal_Vitals,NO_ACTION
66,96,115,18,760,0.16755377787890338,Normal_Vitals,NO_ACTION
64,96,114,13,497,0.1666097089141387,Normal_Vitals,NO_ACTION
156,97,133,1722,48416,0.8874844054132048,Ransomware_Pattern,ISOLATE
84,95,125,19,380,0.21688506818513734,Normal_Vitals,NO_ACTION
118,94,95,85,241,0.3848164096878913,Irregular_Heartbeat,MONITOR
46,94,110,75,581,0.5355102061488073,Irregular_Heartbeat,MONITOR
91,97,113,40,513,0.24179345353043902,Normal_Vitals,NO_ACTION
52,92,119,64,324,0.4530369895125661,Irregular_Heartbeat,ISOLATE
112,97,110,91,97,0.5468067771160479,Irregular_Heartbeat,MONITOR
61,96,113,11,409,0.0542996077931315,Normal_Vitals,NO_ACTION
165,96,122,1600,96649,0.9400090723771563,Ransomware_Pattern,ISOLATE
93,97,129,18,466,0.06003130181030707,Normal_Vitals,NO_ACTION
131,92,148,448,82469,0.9349063220629545,Ransomware_Pattern,ISOLATE
74,99,111,25,564,0.24842994196041573,Normal_Vitals,NO_ACTION
180,98,154,1051,65014,0.9986718265699683,Ransomware_Pattern,ISOLATE
77,95,114,28,809,0.15772073425888328,Normal_Vitals,NO_ACTION
53,95,132,87,546,0.37052959573271804,Irregular_Heartbeat,MONITOR
152,94,92,826,54386,0.8969677903830169,Ransomware_Pattern,ISOLATE
95,97,111,16,396,0.19699410860776279,Normal_Vitals,NO_ACTION
70,99,119,7,175,0.1301585984232757,Normal_Vitals,NO_ACTION
150,90,93,1535,69318,0.87763503041246,Ransomware_Pattern,ISOLATE
49,98,121,77,905,0.5413277199925581,Irregular_Heartbeat,MONITOR
136,96,119,1715,18460,0.8909246491414359,Ransomware_Pattern,ISOLATE
73,100,113,13,471,0.2571734354847782,Normal_Vitals,NO_ACTION
118,95,127,53,266,0.38425560911202583,Irregular_Heartbeat,MONITOR
60,97,92,30,539,0.1755097802619636,Normal_Vitals,NO_ACTION
80,100,110,7,850,0.2557020501411005,Normal_Vitals,NO_ACTION
90,95,108,13,626,0.0475291741094651,Normal_Vitals,NO_ACTION
149,91,93,1430,34119,0.8794526419440561,Ransomware_Pattern,ISOLATE
157,92,104,932,64126,0.8807346768758514,Ransomware_Pattern,ISOLATE
80,98,104,23,485,0.10465389426503703,Normal_Vitals,NO_ACTION
0,0,117,29,582,0.11668019577257001,False_Positive_Glitch,ROLLBACK
146,97,129,1913,56392,0.8507532803216497,Ransomware_Pattern,ISOLATE
79,96,131,12,598,0.18302730837546968,Normal_Vitals,NO_ACTION
105,96,149,98,504,0.39396428890313706,Irregular_Heartbeat,MONITOR
80,100,143,19,477,0.06992820276782084,Normal_Vitals,NO_ACTION
151,98,125,1829,80072,0.9424685183596796,Ransomware_Pattern,ISOLATE
82,98,102,27,239,0.009996511914870332,Normal_Vitals,NO_ACTION
61,100,150,38,544,0.14153861334683737,Normal_Vitals,NO_ACTION
109,95,113,80,472,0.35488755949573514,Irregular_Heartbeat,MONITOR
78,100,115,14,366,0.1889782408160158,Normal_Vitals,NO_ACTION
68,100,136,10,429,0.14135864568963968,Normal_Vitals,NO_ACTION
41,94,122,96,760,0.4268811667258892,Irregular_Heartbeat,MONITOR
73,99,116,25,454,0.1952654708565574,Normal_Vitals,NO_ACTION
85,100,120,16,822,0.2064488081278774,Normal_Vitals,NO_ACTION
60,99,130,24,800,0.0829217798725851,Normal_Vitals,NO_ACTION
81,96,99,19,357,0.160027729939336,Normal_Vitals,NO_ACTION
100,95,123,28,625,0.24148617837302472,Normal_Vitals,NO_ACTION
96,95,139,22,464,0.06707037776767945,Normal_Vitals,NO_ACTION
114,95,121,51,116,0.5588813883096079,Irregular_Heartbeat,MONITOR
105,96,127,63,779,0.5639692187817344,Irregular_Heartbeat,MONITOR
0,0,88,5,517,0.125963263253466,False_Positive_Glitch,ROLLBACK
163,98,141,1430,53601,0.8586618647548895,Ransomware_Pattern,ISOLATE
112,92,104,85,433,0.4149225177998441,Irregular_Heartbeat,MONITOR
164,98,126,1807,91573,0.9625443617719778,Ransomware_Pattern,ISOLATE
177,90,138,1724,28116,0.9732064980234981,Ransomware_Pattern,ISOLATE
95,96,107,18,22,0.1649378060589436,Normal_Vitals,NO_ACTION
85,98,115,18,702,0.0690795227905759,Normal_Vitals,NO_ACTION
53,92,125,86,435,0.3564825683122197,Irregular_Heartbeat,MONITOR
0,0,112,24,413,0.13365650841379118,False_Positive_Glitch,ROLLBACK
42,102,103,90,669,0.41727534976321745,Irregular_Heartbeat,MONITOR
75,95,146,23,598,0.2386558880967599,Normal_Vitals,NO_ACTION
0,0,128,23,371,0.17431178440237444,False_Positive_Glitch,ROLLBACK
136,98,128,788,48858,0.9849240229382905,Ransomware_Pattern,ISOLATE
160,96,123,1086,74799,0.9628207868091183,Ransomware_Pattern,ISOLATE
76,98,112,20,561,0.13648162427098043,Normal_Vitals,NO_ACTION
72,98,121,27,485,0.025537039518186255,Normal_Vitals,NO_ACTION
165,95,130,348,32315,0.9475199903886163,Ransomware_Pattern,ISOLATE
97,98,125,21,545,0.1773135336577992,Normal_Vitals,NO_ACTION
67,98,115,11,586,0.16386593598670915,Normal_Vitals,ISOLATE
75,100,126,17,396,0.05250079093959007,Normal_Vitals,NO_ACTION
136,95,123,1703,27558,0.9480648017869292,Ransomware_Pattern,ISOLATE
111,96,104,63,689,0.47541242225568653,Irregular_Heartbeat,MONITOR
62,98,96,12,265,0.19010867676839135,Normal_Vitals,NO_ACTION
0,0,114,18,341,0.1347335141643995,False_Positive_Glitch,ROLLBACK
146,96,112,1330,92848,0.8697093603479992,Ransomware_Pattern,ISOLATE
0,0,148,15,964,0.1095433719397848,False_Positive_Glitch,ROLLBACK
147,95,87,235,85407,0.9114981282960362,Ransomware_Pattern,ISOLATE
105,97,113,77,514,0.3806940780231395,Irregular_Heartbeat,MONITOR
165,99,113,938,55335,0.9602729207602657,Ransomware_Pattern,ISOLATE
138,99,115,1802,34632,0.8845527148544683,Ransomware_Pattern,ISOLATE
164,93,112,1142,95657,0.9354279090647434,Ransomware_Pattern,ISOLATE
72,97,143,17,1104,0.22011913126761282,Normal_Vitals,NO_ACTION
168,97,133,1525,21715,0.940634483569922,Ransomware_Pattern,ISOLATE
116,95,124,91,304,0.5766770173808444,Irregular_Heartbeat,MONITOR
83,100,119,38,590,0.0011147159322802635,Normal_Vitals,NO_ACTION
87,96,120,9,837,0.09987888291227597,Normal_Vitals,NO_ACTION
65,99,139,10,505,0.16069657454021521,Normal_Vitals,NO_ACTION
132,96,122,1515,90368,0.9745309911454939,Ransomware_Pattern,ISOLATE
148,93,116,405,53158,0.9480965523562905,Ransomware_Pattern,ISOLATE
135,96,126,1928,64735,0.9543995680734965,Ransomware_Pattern,ISOLATE
0,0,112,21,387,0.1457002892924036,False_Positive_Glitch,ROLLBACK
0,0,108,23,552,0.10323066286075183,False_Positive_Glitch,ROLLBACK
88,99,126,29,382,0.14064092169276413,Normal_Vitals,NO_ACTION
86,100,104,18,888,0.14356017257915854,Normal_Vitals,NO_ACTION
79,100,135,23,714,0.05325141912416498,Normal_Vitals,NO_ACTION
62,96,94,13,312,0.19940903382555014,Normal_Vitals,NO_ACTION
61,100,117,14,624,0.163120571761357,Normal_Vitals,NO_ACTION
61,98,107,22,396,0.25980686726605695,Normal_Vitals,NO_ACTION
179,94,116,1287,35351,0.9495766178620205,Ransomware_Pattern,ISOLATE
156,91,143,907,5315,0.8663933179530111,Ransomware_Pattern,ISOLATE
147,94,129,376,8531,0.8955421930742199,Ransomware_Pattern,ISOLATE
179,98,108,1458,63910,0.8537925722623965,Ransomware_Pattern,ISOLATE
106,99,130,93,465,0.5788838423565416,Irregular_Heartbeat,MONITOR
0,0,115,36,503,0.1904732457740794,False_Positive_Glitch,ROLLBACK
74,100,93,15,604,0.08158063287356895,Normal_Vitals,NO_ACTION
0,0,135,19,219,0.19942719076737797,False_Positive_Glitch,ROLLBACK
87,100,152,30,427,0.21687878781305087,Normal_Vitals,NO_ACTION
63,95,107,5,442,0.27559616893497185,Normal_Vitals,NO_ACTION
140,99,122,1726,57693,0.9971201799022256,Ransomware_Pattern,ISOLATE
40,96,115,77,211,0.4989694435250164,Irregular_Heartbeat,ISOLATE
70,98,140,18,584,0.29703259608621696,Normal_Vitals,NO_ACTION
69,97,89,8,339,0.08378050762675862,Normal_Vitals,NO_ACTION
60,97,125,44,25,0.036904658487648935,Normal_Vitals,NO_ACTION
160,100,113,1763,94386,0.9174073195969965,Ransomware_Pattern,ISOLATE
85,98,128,16,402,0.22459597924264618,Normal_Vitals,NO_ACTION
78,98,92,10,457,0.25876039621820596,Normal_Vitals,NO_ACTION
79,98,139,18,300,0.1514154107359515,Normal_Vitals,NO_ACTION
0,0,123,10,-15,0.14563039084275495,False_Positive_Glitch,ROLLBACK
44,103,146,97,395,0.5670862744175242,Irregular_Heartbeat,MONITOR
85,100,107,24,383,0.2737618231022067,Normal_Vitals,NO_ACTION
119,99,132,82,466,0.39021408797977014,Irregular_Heartbeat,MONITOR
79,95,141,24,552,0.09416356570784125,Normal_Vitals,ROLLBACK
76,97,101,6,548,0.06481162325941148,Normal_Vitals,NO_ACTION
176,94,94,341,16843,0.9979416843138601,Ransomware_Pattern,ISOLATE
79,100,106,13,579,0.018295165032084216,Normal_Vitals,NO_ACTION
61,100,106,27,196,0.21981588210037284,Normal_Vitals,NO_ACTION
71,99,128,9,489,0.16793542096442238,Normal_Vitals,NO_ACTION
70,99,110,12,229,0.2975127915120703,Normal_Vitals,NO_ACTION
93,95,117,26,849,0.03183479623658368,Normal_Vitals,NO_ACTION
138,98,120,1501,98040,0.8672046615009722,Ransomware_Pattern,ISOLATE
136,93,103,988,68414,0.8512846451242869,Ransomware_Pattern,ISOLATE
70,98,133,2,796,0.15123397174163175,Normal_Vitals,NO_ACTION
75,95,119,15,439,0.03207569947746628,Normal_Vitals,MONITOR
141,95,119,1466,43374,0.8736703687405443,Ransomware_Pattern,ISOLATE
153,97,93,538,34510,0.9161900852295108,Ransomware_Pattern,ISOLATE
137,91,108,1717,51131,0.9537230547657887,Ransomware_Pattern,ISOLATE
152,99,126,1134,11112,0.85867102657608,Ransomware_Pattern,ISOLATE
73,98,123,2,744,0.14416860026524947,Normal_Vitals,NO_ACTION
82,96,114,24,464,0.2508135723507011,Normal_Vitals,NO_ACTION
82,98,112,16,151,0.2149623335118944,Normal_Vitals,MONITOR
67,96,123,4,753,0.2583701433408616,Normal_Vitals,NO_ACTION
118,96,117,90,243,0.3832390291768809,Irregular_Heartbeat,MONITOR
0,0,122,17,396,0.18236462305383017,False_Positive_Glitch,ROLLBACK
77,100,101,19,359,0.14456938534955954,Normal_Vitals,NO_ACTION
130,98,92,1144,51363,0.981869012700687,Ransomware_Pattern,ISOLATE
63,99,104,27,734,0.07021537594048277,Normal_Vitals,NO_ACTION
118,96,135,88,270,0.49546619892225385,Irregular_Heartbeat,MONITOR
48,95,122,61,430,0.42108737134029106,Irregular_Heartbeat,MONITOR
178,97,100,1617,28120,0.910124894488107,Ransomware_Pattern,ISOLATE
142,98,125,923,23501,0.9100199430582049,Ransomware_Pattern,ISOLATE
165,103,113,968,65079,0.99662645216352,Ransomware_Pattern,ISOLATE
165,97,110,288,20337,0.9346176319838222,Ransomware_Pattern,ISOLATE
179,95,101,1585,55319,0.857631929394314,Ransomware_Pattern,ISOLATE
64,96,111,23,381,0.2991538048813335,Normal_Vitals,NO_ACTION
159,96,130,1378,79254,0.9596369402548611,Ransomware_Pattern,NO_ACTION
72,100,124,22,284,0.057736506810278816,Normal_Vitals,ISOLATE
116,99,142,85,354,0.36929707509294424,Irregular_Heartbeat,MONITOR
95,98,115,6,455,0.23396146308195065,Normal_Vitals,NO_ACTION
159,94,137,886,99857,0.935409916408267,Ransomware_Pattern,ISOLATE
46,91,111,89,294,0.5662456335489097,Irregular_Heartbeat,MONITOR
98,96,136,11,651,0.23924913131670744,Normal_Vitals,NO_ACTION
99,97,108,3,292,0.2726882581968084,Normal_Vitals,NO_ACTION
100,96,140,20,367,0.23689971231309614,Normal_Vitals,NO_ACTION
174,94,104,907,81901,0.85188321968708,Ransomware_Pattern,ISOLATE
134,96,118,1219,45907,0.9884403106693689,Ransomware_Pattern,ISOLATE
89,99,128,16,423,0.09185812389606914,Normal_Vitals,NO_ACTION
161,91,130,1015,62247,0.8927382611856474,Ransomware_Pattern,ISOLATE
0,0,130,22,729,0.18707360065634626,False_Positive_Glitch,ROLLBACK
65,97,114,33,368,0.04560139684216837,Normal_Vitals,NO_ACTION
0,0,113,4,583,0.18379522136457238,False_Positive_Glitch,ROLLBACK
69,96,141,23,103,0.0920324344069247,Normal_Vitals,NO_ACTION
109,96,140,95,759,0.5695422109433667,Irregular_Heartbeat,MONITOR
109,94,130,60,288,0.5556701756244451,Irregular_Heartbeat,MONITOR
119,96,93,100,819,0.4526357340718157,Irregular_Heartbeat,MONITOR
171,100,113,767,20916,0.9909793575313993,Ransomware_Pattern,ISOLATE
64,97,149,26,700,0.20239803316759972,Normal_Vitals,NO_ACTION
115,93,126,99,62,0.3564411447487588,Irregular_Heartbeat,MONITOR
79,99,126,21,271,0.19718952897820916,Normal_Vitals,NO_ACTION
119,92,99,75,676,0.4288179805583654,Irregular_Heartbeat,MONITOR
61,95,112,17,241,0.1913820639605889,Normal_Vitals,NO_ACTION
45,91,111,50,743,0.5955876230240289,Irregular_Heartbeat,MONITOR
151,94,111,1292,31881,0.9575417491102532,Ransomware_Pattern,ISOLATE
76,98,152,27,392,0.08533651750375872,Normal_Vitals,NO_ACTION
172,93,127,1715,20680,0.9587381171753245,Ransomware_Pattern,ISOLATE
105,98,130,94,386,0.5247191523935633,Irregular_Heartbeat,MONITOR
161,95,107,308,9480,0.9992866103870914,Ransomware_Pattern,ISOLATE
150,98,146,1704,13407,0.9557572376930387,Ransomware_Pattern,ISOLATE
0,0,101,25,374,0.18053216642304973,False_Positive_Glitch,ROLLBACK
151,91,150,1737,53042,0.860222498472981,Ransomware_Pattern,ISOLATE
84,95,104,32,499,0.002736409326240341,Normal_Vitals,NO_ACTION
52,96,147,60,476,0.5549097615922147,Irregular_Heartbeat,MONITOR
145,93,140,918,69118,0.9799216284195043,Ransomware_Pattern,ISOLATE
70,98,134,36,394,0.19889653230285567,Normal_Vitals,NO_ACTION
146,94,98,863,47395,0.8669423774993068,Ransomware_Pattern,ISOLATE
90,100,97,5,114,0.2128646679435767,Normal_Vitals,NO_ACTION
140,100,107,943,76060,0.896102954903314,Ransomware_Pattern,ISOLATE
151,93,122,1008,21198,0.8807147258006086,Ransomware_Pattern,ISOLATE
161,99,128,1003,92390,0.9358899142065764,Ransomware_Pattern,ISOLATE
109,96,137,81,336,0.3718840721095564,Irregular_Heartbeat,MONITOR
91,99,119,14,702,0.11055028109667865,Normal_Vitals,NO_ACTION
94,96,108,27,606,0.22085209470725017,Normal_Vitals,NO_ACTION
82,100,115,20,560,0.11840546704491102,Normal_Vitals,NO_ACTION
73,98,119,33,793,0.28995459302715304,Normal_Vitals,NO_ACTION
91,100,114,29,872,0.04052864140996819,Normal_Vitals,NO_ACTION
106,93,125,97,473,0.3829667372089096,Irregular_Heartbeat,MONITOR
64,96,126,37,332,0.07917024590560148,Normal_Vitals,NO_ACTION
62,99,101,22,616,0.21893750357181835,Normal_Vitals,NO_ACTION
75,95,99,21,809,0.09811817430993376,Normal_Vitals,NO_ACTION
166,100,116,1711,69179,0.9170873512653348,Ransomware_Pattern,ISOLATE
40,93,115,74,745,0.5925386112739509,Irregular_Heartbeat,ISOLATE
51,95,119,70,217,0.44557401978473105,Irregular_Heartbeat,MONITOR
97,100,107,23,873,0.1487804037961192,Normal_Vitals,NO_ACTION
97,100,119,30,290,0.05538067465044687,Normal_Vitals,NO_ACTION
96,98,102,28,708,0.28675631691734266,Normal_Vitals,NO_ACTION
143,92,100,1611,19722,0.9513229700145138,Ransomware_Pattern,ISOLATE
0,0,119,22,723,0.14678978484561853,False_Positive_Glitch,ROLLBACK
117,100,120,64,567,0.5121245171118686,Irregular_Heartbeat,MONITOR
0,0,112,33,718,0.1435289411964777,False_Positive_Glitch,ROLLBACK
87,95,114,28,328,0.22147411956996835,Normal_Vitals,NO_ACTION
91,100,118,22,585,0.2355052987030594,Normal_Vitals,NO_ACTION
41,94,126,96,420,0.47497475079201845,Irregular_Heartbeat,MONITOR
99,100,115,10,561,0.17909301130688113,Normal_Vitals,NO_ACTION
156,94,127,1173,69448,0.9492071367585374,Ransomware_Pattern,ISOLATE
86,96,102,23,478,0.1513407108313361,Normal_Vitals,NO_ACTION
72,99,121,22,417,0.2949392707912713,Normal_Vitals,NO_ACTION
43,96,145,66,267,0.434079432968088,Irregular_Heartbeat,MONITOR
166,99,127,1787,64763,0.8629564790741076,Ransomware_Pattern,ISOLATE
66,95,138,10,493,0.007094067739669884,Normal_Vitals,NO_ACTION
50,94,115,75,295,0.4052978868280296,Irregular_Heartbeat,MONITOR
177,99,116,526,31784,0.9025799296862205,Ransomware_Pattern,ISOLATE
110,96,100,64,414,0.478346472336153,Irregular_Heartbeat,MONITOR
78,99,119,27,394,0.05735612494792812,Normal_Vitals,NO_ACTION
118,90,150,56,391,0.40110770533343365,Irregular_Heartbeat,MONITOR
80,97,134,26,513,0.18334177301949445,Normal_Vitals,NO_ACTION
107,94,122,95,587,0.5560839688184439,Irregular_Heartbeat,MONITOR
172,96,139,1549,32168,0.9318457576530795,Ransomware_Pattern,ISOLATE
84,95,107,10,24,0.2710304379858231,Normal_Vitals,NO_ACTION
176,98,118,402,91885,0.8814955172214703,Ransomware_Pattern,ISOLATE
167,100,113,1218,76234,0.9716170942203304,Ransomware_Pattern,ISOLATE
69,98,118,15,-22,0.1058345615265578,Normal_Vitals,NO_ACTION
64,100,150,30,392,0.13239672692818313,Normal_Vitals,NO_ACTION
0,0,121,21,304,0.11788978728203929,False_Positive_Glitch,ROLLBACK
0,0,113,17,943,0.13283141705698592,False_Positive_Glitch,ROLLBACK
137,94,123,1425,87025,0.9890304556412954,Ransomware_Pattern,ISOLATE
79,96,99,7,396,0.048501579170988664,Normal_Vitals,NO_ACTION
61,98,113,35,720,0.037777681112952155,Normal_Vitals,NO_ACTION
0,0,125,18,287,0.13617829998448008,False_Positive_Glitch,ROLLBACK
160,98,126,467,98002,0.9468060006004627,Ransomware_Pattern,ISOLATE
90,97,110,32,496,0.1656785749730991,Normal_Vitals,NO_ACTION
0,0,96,14,597,0.11343305886812881,False_Positive_Glitch,ROLLBACK
81,100,142,21,181,0.20374281553203985,Normal_Vitals,NO_ACTION
147,96,141,1414,16080,0.9382745423483797,Ransomware_Pattern,ISOLATE
77,95,145,26,576,0.13156120939664107,Normal_Vitals,NO_ACTION
0,0,138,12,600,0.12035131997697707,False_Positive_Glitch,ROLLBACK
115,94,124,72,476,0.42123600466704403,Irregular_Heartbeat,MONITOR
0,0,103,22,670,0.14355936625051552,False_Positive_Glitch,ROLLBACK
62,97,135,13,226,0.20650124667493175,Normal_Vitals,NO_ACTION
79,99,111,35,482,0.054810269574635306,Normal_Vitals,NO_ACTION
70,96,99,21,343,0.09875914586407665,Normal_Vitals,NO_ACTION
113,95,113,61,244,0.5438148952052044,Irregular_Heartbeat,MONITOR
119,94,126,98,740,0.5153348769594124,Irregular_Heartbeat,MONITOR
54,96,136,60,428,0.4546062554550645,Irregular_Heartbeat,MONITOR
177,100,125,1959,52094,0.8769949725531904,Ransomware_Pattern,ISOLATE
71,99,133,4,462,0.20484431164217834,Normal_Vitals,NO_ACTION
119,92,136,64,838,0.44632862383395355,Irregular_Heartbeat,MONITOR
63,95,132,-2,805,0.012066072065175537,Normal_Vitals,NO_ACTION
141,95,99,960,69556,0.9114808669405502,Ransomware_Pattern,ISOLATE
94,100,110,20,807,0.1409540718247684,Normal_Vitals,NO_ACTION
0,0,130,24,540,0.14682795312665003,False_Positive_Glitch,ROLLBACK
79,97,119,13,327,0.16985724007926506,Normal_Vitals,NO_ACTION
106,96,140,50,727,0.48018013490915323,Irregular_Heartbeat,MONITOR
64,97,113,9,733,0.10794678353416749,Normal_Vitals,NO_ACTION
0,0,114,25,791,0.1446209623645579,False_Positive_Glitch,ROLLBACK
144,98,142,1723,35715,0.8636611989040514,Ransomware_Pattern,ISOLATE
118,95,127,89,541,0.36045633604479854,Irregular_Heartbeat,MONITOR
0,0,105,21,588,0.12052659985735724,False_Positive_Glitch,ROLLBACK
0,0,116,12,616,0.12534882448236473,False_Positive_Glitch,ROLLBACK
120,93,88,67,460,0.5280720843456268,Irregular_Heartbeat,MONITOR
0,0,89,6,348,0.1981314289096242,False_Positive_Glitch,ROLLBACK
48,97,129,68,345,0.5840336213322271,Irregular_Heartbeat,MONITOR
92,95,131,26,371,0.08774217100534566,Normal_Vitals,NO_ACTION
140,100,123,1558,32070,0.924866354280235,Ransomware_Pattern,ISOLATE
78,100,128,13,698,0.06240077411839514,Normal_Vitals,ISOLATE
99,98,118,21,573,0.029309656384316828,Normal_Vitals,NO_ACTION
96,95,122,29,646,0.21513264021628864,Normal_Vitals,NO_ACTION
174,94,127,1091,52379,0.954935067454839,Ransomware_Pattern,ISOLATE
117,95,113,74,598,0.4626134783710192,Irregular_Heartbeat,MONITOR
0,0,98,17,274,0.13877526020320458,False_Positive_Glitch,ROLLBACK
157,99,148,1636,35462,0.8570831084446885,Ransomware_Pattern,ISOLATE
156,93,123,1144,93789,0.9904794658760361,Ransomware_Pattern,ISOLATE
87,99,144,28,291,0.2435908506654178,Normal_Vitals,NO_ACTION
85,97,127,-9,326,0.24096750463908595,Normal_Vitals,NO_ACTION
0,0,104,32,551,0.12226733262113045,False_Positive_Glitch,ROLLBACK
0,0,121,3,851,0.16084491148533614,False_Positive_Glitch,ROLLBACK
150,97,131,1938,22413,0.935614792883636,Ransomware_Pattern,ISOLATE
162,101,137,1919,85502,0.9378207370590476,Ransomware_Pattern,ISOLATE
51,94,103,69,168,0.4653019776428151,Irregular_Heartbeat,MONITOR
180,100,104,257,27897,0.9086072993305787,Ransomware_Pattern,ISOLATE
167,101,105,1477,46181,0.880014717444312,Ransomware_Pattern,ISOLATE
148,97,95,1803,27473,0.8552558272917685,Ransomware_Pattern,ISOLATE
0,0,114,24,430,0.1648338086379219,False_Positive_Glitch,ROLLBACK
110,95,105,69,598,0.41098841547707465,Irregular_Heartbeat,MONITOR
63,100,116,11,429,0.16776464583472198,Normal_Vitals,NO_ACTION
49,100,113,71,411,0.5623487813602746,Irregular_Heartbeat,MONITOR
43,94,134,99,508,0.5333676257071716,Irregular_Heartbeat,MONITOR
157,88,106,597,30992,0.9414491566553383,Ransomware_Pattern,ISOLATE
175,87,110,1521,65986,0.9814042027495875,Ransomware_Pattern,ISOLATE
142,93,126,464,88258,0.9032417236315335,Ransomware_Pattern,ISOLATE
95,97,109,25,541,0.24175518027784115,Normal_Vitals,NO_ACTION
77,95,133,39,419,0.06931452850301018,Normal_Vitals,NO_ACTION
89,97,129,34,798,0.2800914239397989,Normal_Vitals,NO_ACTION
99,96,103,12,781,0.019879868350338368,Normal_Vitals,NO_ACTION
116,94,114,65,427,0.4538320509177972,Irregular_Heartbeat,MONITOR
52,95,121,75,684,0.44907080726465703,Irregular_Heartbeat,MONITOR
83,99,122,17,418,0.07912356895656089,Normal_Vitals,NO_ACTION
163,94,122,597,96064,0.884400471236579,Ransomware_Pattern,ISOLATE
131,100,128,1426,54066,0.9964390948799049,Ransomware_Pattern,ISOLATE
49,96,116,86,582,0.46788343289823425,Irregular_Heartbeat,ROLLBACK
116,96,115,53,312,0.5633413488781693,Irregular_Heartbeat,MONITOR
64,95,128,20,197,0.03513201169466611,Normal_Vitals,NO_ACTION
142,96,105,1577,71863,0.8725433603183002,Ransomware_Pattern,NO_ACTION
64,97,142,16,678,0.09851473317652926,Normal_Vitals,NO_ACTION
118,94,131,73,659,0.43755352018497873,Irregular_Heartbeat,MONITOR
106,95,90,63,143,0.38330861304459163,Irregular_Heartbeat,MONITOR
150,97,129,1328,59328,0.9145125921560667,Ransomware_Pattern,ISOLATE
45,94,93,79,366,0.5729187152746071,Irregular_Heartbeat,MONITOR
63,98,142,20,705,0.09593767392472882,Normal_Vitals,NO_ACTION
94,95,102,-2,597,0.2850442853038784,Normal_Vitals,NO_ACTION
74,97,118,10,994,0.2138787483122927,Normal_Vitals,NO_ACTION
141,92,121,1538,52745,0.918642775148114,Ransomware_Pattern,ISOLATE
97,100,116,11,582,0.289888951194351,Normal_Vitals,NO_ACTION
113,96,143,76,212,0.5070285746027154,Irregular_Heartbeat,MONITOR
138,96,124,793,30394,0.8714176524442627,Ransomware_Pattern,ISOLATE
77,95,108,26,584,0.16053434575818423,Normal_Vitals,NO_ACTION
87,95,106,6,650,0.21158106637673801,Normal_Vitals,NO_ACTION
90,95,123,21,543,0.28044876674234903,Normal_Vitals,NO_ACTION
60,95,126,17,413,0.08030494089778026,Normal_Vitals,NO_ACTION
149,92,124,1037,32918,0.9365332921004099,Ransomware_Pattern,ISOLATE
49,93,136,81,638,0.49473062071168505,Irregular_Heartbeat,MONITOR
96,97,97,6,811,0.18211297123383333,Normal_Vitals,NO_ACTION
0,0,130,15,530,0.1272002474415301,False_Positive_Glitch,ROLLBACK
97,96,145,21,277,0.1608432177260837,Normal_Vitals,NO_ACTION
86,100,120,34,679,0.2391500612630243,Normal_Vitals,NO_ACTION
130,91,135,1590,34024,0.8519231445255618,Ransomware_Pattern,ISOLATE
64,96,138,9,659,0.13737000126219642,Normal_Vitals,NO_ACTION
85,96,119,19,473,0.14785546956618947,Normal_Vitals,NO_ACTION
99,95,110,0,436,0.16106324918468526,Normal_Vitals,NO_ACTION
67,99,104,38,641,0.05643734072313646,Normal_Vitals,NO_ACTION
172,93,121,385,78187,0.9163343199702231,Ransomware_Pattern,ISOLATE
137,93,110,474,52484,0.9902443886391643,Ransomware_Pattern,ISOLATE
47,91,99,62,427,0.4302268841180309,Irregular_Heartbeat,MONITOR
137,96,136,1802,26295,0.871054395443796,Ransomware_Pattern,ISOLATE
111,92,134,56,468,0.4712179035876064,Irregular_Heartbeat,MONITOR
144,98,108,1272,89603,0.9104039321369816,Ransomware_Pattern,ISOLATE
163,95,107,1808,96114,0.9700711064763845,Ransomware_Pattern,ISOLATE
69,100,125,8,564,0.11136888347033164,Normal_Vitals,NO_ACTION
49,97,124,78,641,0.4789173728797053,Irregular_Heartbeat,MONITOR
50,94,133,60,366,0.39847691441534516,Irregular_Heartbeat,MONITOR
