timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,priority_label,group_id,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,campaign_id
2024-02-09 13:53:29,ALT_576473,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.15.219,10.0.8.28,58495,8883,MQTT,1010,1933,32.22,28,88,1952330,1313607,13.24,13,4,False,False,firmware_exploit,45,MEDIUM,GRP_9576,0.6931,0.830674,0.292491,CAMP_021
2024-02-13 09:30:51,ALT_899986,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.26.162,10.0.7.46,28036,443,HTTPS,235,44,0.73,1,4,10340,4525,38.79,9,1,False,False,normal,0,INFO,,0.06174,0.056166,0.088389,
2024-02-06 15:20:54,ALT_869757,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.33.231,10.0.1.242,46199,80,HTTP,1524,101,1.68,21,40,153924,66423,34.8,15,1,False,False,mitm_ssl_strip,38,MEDIUM,GRP_0719,0.673289,0.71864,0.492206,CAMP_009
2024-01-26 03:53:43,ALT_221850,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.40.211,10.0.7.150,20053,80,HTTP,206,11,0.18,1,3,2266,946,9.74,3,4,True,False,normal,0,INFO,,0.013635,0.168629,0.048791,
2024-02-06 07:43:50,ALT_901919,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.39.9,10.0.4.94,19349,8883,MQTT,1054,1386,23.1,24,174,1460844,698668,50.44,7,1,False,False,buffer_overflow,36,CRITICAL,GRP_35341,0.63876,0.616339,0.224393,CAMP_027
2024-02-10 18:19:43,ALT_672254,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.25.101,10.0.10.208,21256,80,HTTP,309,44,0.73,1,3,13596,8451,46.37,18,5,False,True,normal,0,LOW,,0.004328,0.089227,0.05273,
2024-02-08 14:37:46,ALT_896299,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.35.165,10.0.3.103,36431,55577,BLE,1885,1745,29.08,41,14,3289325,1439771,1.73,14,3,False,False,firmware_exploit,45,HIGH,GRP_34482,0.9333,0.928828,0.476946,CAMP_021
2024-01-22 06:29:51,ALT_172117,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.10.107,10.0.9.239,40925,8080,WiFi,179,50,0.83,1,0,8950,3473,36.49,6,0,False,False,normal,0,INFO,,0.08378,0.05796,0.054548,
2024-02-13 01:05:34,ALT_842123,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.12.113,10.0.1.167,16908,8883,MQTT,374,40,0.67,1,5,14960,4570,50.76,1,1,True,False,normal,0,INFO,,0.128237,0.099375,0.014889,
2024-01-17 07:45:24,ALT_912680,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.12.195,10.0.7.144,28861,1883,MQTT,1666,604,10.07,38,174,1006264,589072,24.5,7,2,False,False,wifi_deauth,28,LOW,GRP_30092,0.839059,0.638123,0.453098,CAMP_010
2024-01-20 20:50:28,ALT_541699,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.31.49,10.0.1.219,57261,80,HTTP,184,8,0.13,1,4,1472,836,6.0,20,5,False,True,normal,0,INFO,,0.134935,0.017653,0.098277,
2024-01-27 08:25:12,ALT_284850,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.10.232,10.0.5.232,19210,52845,BLE,438,47,0.78,1,5,20586,8424,42.54,8,5,False,True,normal,0,INFO,,0.082007,0.129185,0.072459,
2024-02-13 05:50:25,ALT_574211,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.33.212,10.0.4.218,58025,443,WiFi,232,34,0.57,1,1,7888,3149,14.88,5,1,True,False,normal,0,LOW,,0.086056,0.09017,0.012369,
2024-02-08 07:18:28,ALT_448296,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.11.102,10.0.1.109,22173,80,HTTP,1909,513,8.55,30,181,979317,562248,29.99,7,3,False,False,mitm_ssl_strip,45,LOW,GRP_36635,0.924145,0.547517,0.549001,CAMP_012
2024-02-06 13:28:35,ALT_964805,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.14.73,10.0.10.86,20602,50936,BLE,308,20,0.33,1,3,6160,2554,58.76,13,1,False,False,normal,0,INFO,,0.010158,0.05024,0.049776,
2024-02-08 13:46:46,ALT_105666,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.4.216,10.0.5.166,63437,59509,BLE,597,639,10.65,19,53,381483,220831,10.1,13,3,False,False,buffer_overflow,42,LOW,GRP_28174,0.744055,0.718958,0.515763,CAMP_036
2024-01-31 00:27:49,ALT_969481,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.29.14,10.0.10.100,16556,58017,BLE,497,22,0.37,1,4,10934,6924,52.99,0,2,True,False,normal,0,INFO,,0.191734,0.185797,0.077429,
2024-02-11 02:58:43,ALT_273744,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.13.107,10.0.6.50,20702,8080,WiFi,1273,873,14.55,23,77,1111329,651656,31.86,2,6,True,True,ble_spoofing,30,MEDIUM,GRP_13839,0.957067,0.695762,0.225806,CAMP_001
2024-01-22 10:36:15,ALT_402163,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.40.199,10.0.1.46,7420,80,WiFi,477,12,0.2,1,4,5724,3534,28.62,10,0,False,False,normal,0,INFO,,0.158228,0.138714,0.071914,
2024-02-05 08:29:11,ALT_861560,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.14.52,10.0.5.214,14954,8883,MQTT,147,40,0.67,1,2,5880,3670,30.87,8,0,False,False,normal,0,LOW,,0.16408,0.018389,0.02308,
2024-02-10 03:42:36,ALT_549758,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.34.164,10.0.8.78,61332,80,HTTP,984,1716,28.6,21,158,1688544,929009,35.27,3,5,True,True,replay_attack,28,MEDIUM,GRP_4112,0.66929,0.762792,0.500465,CAMP_015
2024-02-10 13:53:55,ALT_890662,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.15.116,10.0.8.205,24471,1883,MQTT,508,31,0.52,1,2,15748,5817,43.27,13,5,False,True,normal,0,INFO,,0.157549,0.126992,0.098946,
2024-01-15 09:36:21,ALT_642172,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.30.219,10.0.1.110,35290,62727,BLE,433,39,0.65,1,5,16887,6686,49.11,9,0,False,False,normal,0,LOW,,0.006896,0.049617,0.029734,
2024-01-27 17:54:05,ALT_616594,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.33.178,10.0.8.216,38149,1883,MQTT,404,45,0.75,1,4,18180,11123,41.89,17,5,False,True,normal,0,INFO,,0.051247,0.121194,0.001339,
2024-02-10 20:28:45,ALT_303756,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.44.64,10.0.2.69,49759,1883,MQTT,431,6,0.1,1,4,2586,911,54.9,20,5,False,True,normal,0,MEDIUM,,0.103132,0.017266,0.064873,
2024-01-18 16:03:03,ALT_931918,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.39.209,10.0.6.177,5291,8080,WiFi,224,49,0.82,1,2,10976,3775,16.51,16,3,False,False,normal,0,INFO,,0.113919,0.014785,0.033764,
2024-02-08 10:48:06,ALT_730192,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.8.13,10.0.1.39,3496,8883,MQTT,695,1376,22.93,41,44,956320,359431,44.57,10,3,False,False,buffer_overflow,42,CRITICAL,GRP_25575,0.735088,0.718838,0.230056,CAMP_030
2024-02-12 01:51:42,ALT_150317,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.34.165,10.0.5.220,46241,8080,WiFi,367,26,0.43,1,1,9542,4268,37.38,1,0,True,False,normal,0,LOW,,0.053677,0.068762,0.035174,
2024-01-17 10:55:36,ALT_136292,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.2.23,10.0.9.181,15855,80,HTTP,1133,1925,32.08,17,66,2181025,686340,46.1,10,2,False,False,ble_spoofing,30,LOW,GRP_6030,0.778469,0.669651,0.28478,CAMP_024
2024-02-08 10:35:46,ALT_506402,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.22.164,10.0.3.66,6790,443,WiFi,296,44,0.73,1,2,13024,4478,39.35,10,3,False,False,normal,0,INFO,,0.08021,0.092661,0.091995,
2024-02-11 17:03:55,ALT_686415,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.42.130,10.0.5.242,62685,80,HTTP,916,881,14.68,28,105,806996,375621,17.85,17,6,False,True,mqtt_injection,35,LOW,GRP_5982,0.824514,0.623079,0.206772,CAMP_045
2024-02-08 16:46:27,ALT_916427,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.49.43,10.0.10.192,63612,443,WiFi,505,29,0.48,1,2,14645,8895,47.99,16,3,False,False,normal,0,LOW,,0.024306,0.138375,0.061344,
2024-01-30 07:11:21,ALT_575342,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.26.247,10.0.5.64,51861,80,WiFi,1115,746,12.43,2,200,831790,369234,21.7,7,1,False,False,wifi_deauth,25,MEDIUM,GRP_12376,0.844828,0.799002,0.595075,CAMP_006
2024-01-31 09:26:24,ALT_656437,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.49.168,10.0.7.182,2305,443,HTTPS,846,604,10.07,47,98,510984,265763,30.79,9,2,False,False,mitm_ssl_strip,38,LOW,GRP_23143,0.772025,0.578905,0.397006,CAMP_040
2024-02-12 09:58:44,ALT_492810,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.12.95,10.0.5.50,20113,8883,MQTT,427,33,0.55,1,4,14091,6879,29.66,9,0,False,False,normal,0,LOW,,0.115997,0.136151,0.080808,
2024-02-04 15:44:45,ALT_882675,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.21.111,10.0.1.23,45115,1883,MQTT,330,26,0.43,1,5,8580,3950,10.86,15,6,False,True,normal,0,MEDIUM,,0.151833,0.021379,0.040056,
2024-02-02 20:22:48,ALT_163883,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.10.138,10.0.4.120,42079,443,HTTPS,158,12,0.2,1,4,1896,614,2.13,20,4,False,False,normal,0,INFO,,0.020052,0.101457,0.022781,
2024-02-02 03:15:16,ALT_379597,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.48.134,10.0.1.191,31220,80,HTTP,1599,1672,27.87,35,65,2673528,1460092,44.01,3,4,True,False,ddos,40,MEDIUM,GRP_18789,0.720144,0.80206,0.175999,CAMP_011
2024-01-20 02:31:36,ALT_761229,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.20.220,10.0.7.250,24394,443,HTTPS,1876,151,2.52,17,177,283276,143649,12.96,2,5,True,True,wifi_deauth,25,LOW,GRP_9418,0.726613,0.774702,0.424116,CAMP_043
2024-01-18 12:02:12,ALT_513331,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.49.72,10.0.6.147,2571,80,HTTP,323,36,0.6,1,1,11628,4263,36.64,12,3,False,False,normal,0,INFO,,0.178895,0.013329,0.055799,
2024-01-30 12:20:49,ALT_322912,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.24.23,10.0.3.247,15700,443,WiFi,372,20,0.33,1,1,7440,4036,9.81,12,1,False,False,normal,0,LOW,,0.064447,0.111802,0.083621,
2024-01-17 21:28:50,ALT_438547,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.3.100,10.0.1.95,15969,80,HTTP,373,8,0.13,1,1,2984,1007,16.26,21,2,False,False,normal,0,INFO,,0.090212,0.00314,0.06006,
2024-01-27 08:04:15,ALT_391667,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.11.250,10.0.8.16,8169,80,HTTP,478,15,0.25,1,1,7170,4127,4.26,8,5,False,True,normal,0,INFO,,0.08647,0.113555,0.085839,
2024-01-20 23:25:37,ALT_965592,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.22.165,10.0.4.147,49330,1883,MQTT,438,12,0.2,1,2,5256,3543,30.98,23,5,True,True,normal,0,INFO,,0.006796,0.133781,0.015504,
2024-02-02 22:44:25,ALT_179674,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.28.26,10.0.2.102,41263,1883,MQTT,332,17,0.28,1,4,5644,2515,36.78,22,4,False,False,normal,0,INFO,,0.089191,0.050778,0.056391,
2024-02-07 21:40:33,ALT_688522,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.8.251,10.0.4.218,44054,8883,MQTT,483,20,0.33,1,1,9660,4763,49.94,21,2,False,False,normal,0,INFO,,0.056573,0.044955,0.096532,
2024-02-12 07:56:25,ALT_947596,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.48.148,10.0.9.12,53830,80,HTTP,1471,1115,18.58,49,191,1640165,791909,21.53,7,0,False,False,replay_attack,28,MEDIUM,GRP_8845,0.891327,0.891651,0.358944,CAMP_015
2024-01-15 22:44:33,ALT_372127,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.24.161,10.0.5.243,8326,1883,MQTT,245,25,0.42,1,2,6125,3367,25.21,22,0,False,False,normal,0,LOW,,0.138476,0.076438,0.040352,
2024-01-27 23:57:07,ALT_716399,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.28.137,10.0.6.69,6947,80,HTTP,790,917,15.28,10,199,724430,343138,28.73,23,5,True,True,wifi_deauth,25,LOW,GRP_12020,0.84588,0.520287,0.152373,CAMP_010
2024-02-03 10:26:06,ALT_308892,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.38.66,10.0.1.246,34543,80,HTTP,1320,699,11.65,8,167,922680,484638,40.88,10,5,False,True,mqtt_injection,35,MEDIUM,GRP_20648,0.712144,0.849005,0.302253,CAMP_048
2024-01-27 21:24:15,ALT_859156,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.37.189,10.0.9.75,41769,1883,MQTT,229,17,0.28,1,1,3893,1841,57.3,21,5,False,True,normal,0,MEDIUM,,0.165856,0.175195,0.097607,
2024-02-01 10:53:14,ALT_761482,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.15.112,10.0.9.174,48713,80,HTTP,445,28,0.47,1,0,12460,4916,11.4,10,3,False,False,normal,0,INFO,,0.150061,0.12961,0.005842,
2024-02-11 08:45:04,ALT_356661,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.47.102,10.0.2.56,34177,8883,MQTT,273,6,0.1,1,0,1638,847,21.83,8,6,False,True,normal,0,MEDIUM,,0.187483,0.057387,0.096775,
2024-01-28 18:17:34,ALT_427833,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.30.80,10.0.9.5,34383,52365,BLE,464,20,0.33,1,3,9280,6347,12.31,18,6,False,True,normal,0,LOW,,0.095994,0.015507,0.09586,
2024-01-24 18:32:19,ALT_425620,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.27.123,10.0.3.147,58862,80,HTTP,326,34,0.57,1,2,11084,6203,46.06,18,2,False,False,normal,0,INFO,,0.150218,0.106134,0.092625,
2024-02-13 13:16:31,ALT_452223,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.30.205,10.0.8.2,28811,56222,BLE,192,42,0.7,1,3,8064,4220,6.03,13,1,False,False,normal,0,INFO,,0.03127,0.029697,0.01726,
2024-02-03 23:00:50,ALT_840042,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.8.218,10.0.7.102,47625,62792,BLE,1876,770,12.83,27,160,1444520,439128,51.04,23,5,True,True,buffer_overflow,42,MEDIUM,GRP_9606,0.796942,0.858276,0.326831,CAMP_005
2024-02-06 12:11:45,ALT_135924,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.23.200,10.0.3.51,24159,8883,MQTT,357,45,0.75,1,3,16065,11173,57.57,12,1,False,False,normal,0,MEDIUM,,0.067562,0.168185,0.036763,
2024-02-01 07:36:57,ALT_218163,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.36.185,10.0.10.161,45574,80,WiFi,1763,1104,18.4,50,109,1946352,1163661,55.84,7,3,False,False,firmware_exploit,45,MEDIUM,GRP_24866,0.896104,0.686402,0.299463,CAMP_021
2024-01-17 13:41:27,ALT_698182,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.20.119,10.0.3.88,12762,443,WiFi,431,32,0.53,1,3,13792,6713,57.48,13,2,False,False,normal,0,INFO,,0.19441,0.175366,0.008494,
2024-02-07 21:33:26,ALT_232701,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.10.187,10.0.2.65,14987,54319,BLE,949,1518,25.3,32,44,1440582,512940,45.83,21,2,False,False,replay_attack,28,LOW,GRP_14337,0.978208,0.729426,0.209392,CAMP_002
2024-02-10 07:21:13,ALT_311161,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.23.159,10.0.9.180,57844,80,WiFi,842,994,16.57,38,21,836948,398415,2.1,7,5,False,True,mitm_ssl_strip,38,MEDIUM,GRP_26885,0.829688,0.696137,0.464885,CAMP_009
2024-02-14 09:37:14,ALT_535526,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.28.141,10.0.3.223,26545,80,HTTP,329,8,0.13,1,5,2632,918,40.81,9,2,False,False,normal,0,INFO,,0.068953,0.131175,0.024202,
2024-02-03 14:36:36,ALT_205863,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.1.126,10.0.8.169,32874,80,HTTP,262,36,0.6,1,4,9432,5997,2.5,14,5,False,True,normal,0,INFO,,0.051296,0.175279,0.017377,
2024-02-10 21:34:55,ALT_112116,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.16.66,10.0.9.217,18260,8080,WiFi,142,39,0.65,1,2,5538,2470,39.84,21,5,False,True,normal,0,INFO,,0.134358,0.197603,0.052266,
2024-01-25 06:12:06,ALT_577577,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.39.220,10.0.2.76,34847,443,WiFi,235,45,0.75,1,3,10575,7358,26.6,6,3,False,False,normal,0,LOW,,0.012698,0.196076,0.044749,
2024-01-25 06:36:12,ALT_350571,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.39.201,10.0.2.23,20113,443,WiFi,1462,1049,17.48,47,77,1533638,500055,46.81,6,3,False,False,replay_attack,18,LOW,GRP_39912,0.958868,0.838615,0.525314,CAMP_023
2024-02-12 11:20:16,ALT_189044,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.15.236,10.0.8.143,61427,8883,MQTT,781,1023,17.05,45,172,798963,314151,29.1,11,0,False,False,replay_attack,28,CRITICAL,GRP_13382,0.967678,0.71913,0.382969,CAMP_041
2024-02-04 06:47:10,ALT_327500,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.2.219,10.0.8.84,60166,1883,MQTT,1102,1755,29.25,33,103,1934010,1002694,44.23,6,6,False,True,mitm_ssl_strip,38,MEDIUM,GRP_0894,0.898862,0.704795,0.557531,CAMP_009
2024-02-09 00:50:16,ALT_150471,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.26.213,10.0.9.209,14896,80,HTTP,698,1853,30.88,41,54,1293394,604343,20.1,0,4,True,False,ddos,40,MEDIUM,GRP_16179,0.835038,0.548265,0.194076,CAMP_011
2024-01-21 02:01:09,ALT_579216,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.39.66,10.0.3.68,32650,57805,BLE,1673,1581,26.35,11,26,2645013,1623535,52.06,2,6,True,True,ble_spoofing,30,LOW,GRP_19844,0.634916,0.677584,0.437468,CAMP_029
2024-02-12 02:52:01,ALT_727421,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.47.141,10.0.10.225,63477,8080,WiFi,1686,1612,26.87,20,179,2717832,1657213,48.02,2,0,True,False,ddos,40,MEDIUM,GRP_26324,0.670225,0.791276,0.46559,CAMP_039
2024-01-15 05:56:34,ALT_911326,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.38.160,10.0.3.12,9732,80,HTTP,859,1740,29.0,15,133,1494660,878069,2.5,5,0,True,False,mqtt_injection,32,MEDIUM,GRP_38518,0.838316,0.692881,0.530016,CAMP_028
2024-01-18 05:27:06,ALT_170770,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.29.240,10.0.3.86,43003,8883,MQTT,1243,1971,32.85,39,114,2449953,1491946,7.42,5,3,True,False,mqtt_injection,35,MEDIUM,GRP_16930,0.732092,0.871396,0.348756,CAMP_048
2024-01-23 20:32:35,ALT_191256,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.50.67,10.0.10.40,41748,80,HTTP,199,31,0.52,1,4,6169,4017,49.22,20,1,False,False,normal,0,INFO,,0.18968,0.026107,0.064833,
2024-01-22 17:20:02,ALT_416549,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.40.175,10.0.7.136,59603,63089,BLE,896,917,15.28,23,195,821632,540182,28.58,17,0,False,False,replay_attack,28,LOW,GRP_4846,0.875072,0.725008,0.536469,CAMP_002
2024-01-16 07:55:10,ALT_353379,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.3.52,10.0.6.98,40759,8883,MQTT,271,14,0.23,1,0,3794,1542,50.51,7,1,False,False,normal,0,MEDIUM,,0.055739,0.045574,0.057845,
2024-02-11 02:22:21,ALT_596043,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.43.137,10.0.3.77,16829,443,WiFi,273,17,0.28,1,2,4641,2067,51.7,2,6,True,True,normal,0,LOW,,0.018427,0.000335,0.006141,
2024-02-01 13:25:25,ALT_300585,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.30.3,10.0.4.27,7892,8080,WiFi,846,1166,19.43,30,142,986436,355216,27.32,13,3,False,False,mqtt_injection,35,HIGH,GRP_7703,0.930043,0.736043,0.59445,CAMP_028
2024-01-25 04:03:00,ALT_629510,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.46.20,10.0.8.126,16941,80,HTTP,1186,1732,28.87,18,167,2054152,674229,41.28,4,3,True,False,ddos,40,HIGH,GRP_21582,0.718291,0.579722,0.533048,CAMP_007
2024-02-04 11:48:55,ALT_767671,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.24.254,10.0.2.163,65457,8883,MQTT,162,11,0.18,1,3,1782,766,27.3,11,6,False,True,normal,0,MEDIUM,,0.060211,0.095507,0.02373,
2024-01-16 07:41:32,ALT_913737,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.40.16,10.0.3.199,34866,80,HTTP,568,630,10.5,2,182,357840,208050,13.18,7,1,False,False,wifi_deauth,16,LOW,GRP_31840,0.896536,0.684081,0.460681,CAMP_006
2024-01-31 09:48:55,ALT_223033,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.18.210,10.0.2.69,65022,8883,MQTT,377,14,0.23,1,2,5278,2036,6.55,9,2,False,False,normal,0,LOW,,0.102452,0.062839,0.033616,
2024-02-06 21:24:36,ALT_939908,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.40.118,10.0.5.127,38612,80,HTTP,149,42,0.7,1,2,6258,3091,33.87,21,1,False,False,normal,0,INFO,,0.04274,0.012095,0.033494,
2024-02-14 23:39:41,ALT_406307,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.31.95,10.0.2.69,4172,80,HTTP,478,29,0.48,1,0,13862,8992,56.68,23,2,True,False,normal,0,INFO,,0.155326,0.168083,0.080792,
2024-01-26 13:45:23,ALT_963539,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.17.240,10.0.7.143,49105,8883,MQTT,264,36,0.6,1,2,9504,6447,29.58,13,4,False,False,normal,0,MEDIUM,,0.065695,0.121746,0.082149,
2024-02-07 01:25:32,ALT_301849,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.27.100,10.0.3.191,25707,80,HTTP,444,46,0.77,1,2,20424,10691,5.29,1,2,True,False,normal,0,LOW,,0.077093,0.087864,0.075293,
2024-02-05 23:29:21,ALT_987538,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.5.28,10.0.2.169,10452,53361,BLE,134,36,0.6,1,4,4824,2684,39.96,23,0,True,False,normal,0,LOW,,0.140649,0.010799,0.057483,
2024-01-24 04:23:01,ALT_182021,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.38.90,10.0.2.250,33511,80,HTTP,1179,546,9.1,31,198,643734,262208,36.93,4,2,True,False,mqtt_injection,35,LOW,GRP_0477,0.760099,0.581128,0.273678,CAMP_016
2024-01-17 04:31:17,ALT_933826,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.1.37,10.0.6.83,35720,8080,WiFi,205,17,0.28,1,5,3485,1350,58.17,4,2,True,False,normal,0,INFO,,0.067018,0.187843,0.01229,
2024-01-16 07:03:57,ALT_215800,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.5.56,10.0.1.23,53217,58010,BLE,1123,545,9.08,9,66,612035,295179,47.02,7,1,False,False,wifi_deauth,25,LOW,GRP_17007,0.64737,0.770118,0.32823,CAMP_010
2024-01-24 11:12:02,ALT_765829,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.34.227,10.0.2.246,23481,8080,WiFi,672,1791,29.85,7,169,1203552,839090,11.62,11,2,False,False,mitm_ssl_strip,38,MEDIUM,GRP_20596,0.83924,0.651299,0.483639,CAMP_012
2024-02-05 13:39:39,ALT_932928,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.46.81,10.0.10.101,46622,1883,MQTT,1393,611,10.18,45,163,851123,505665,55.17,13,0,False,False,replay_attack,28,LOW,GRP_12762,0.811781,0.528372,0.369206,CAMP_002
